step,stage,family,condition,episodes,visual_updates,loss,grad_norm,accuracy,frames,step_seconds,wall_utc
2177,joint,natural_spectrum,decision_D4,8708,87412,0.6785908341407776,0.3934191167354584,0.75,15,0.43799999984912574,2026-09-13T01:23:32.667956+00:00
2178,joint,natural_spectrum,recall_matched_one,8712,87480,0.7094526290893555,0.5317316651344299,0.25,17,0.5309999999590218,2026-09-13T01:23:33.207692+00:00
2179,joint,motion_direction,decision_D8,8716,87556,1.3643255233764648,0.526917040348053,0.25,19,0.5309999999590218,2026-09-13T01:23:33.746595+00:00
2180,joint,motion_direction,recall_N1,8720,87600,1.3971457481384277,0.5135430097579956,0.25,11,0.2660000000614673,2026-09-13T01:23:34.019156+00:00
2181,joint,orientation,anchor,8724,87608,0.008638732135295868,0.22374193370342255,1.0,2,0.09300000010989606,2026-09-13T01:23:34.100444+00:00
2182,joint,orientation,decision_D8,8728,87684,0.7218858599662781,0.45855531096458435,0.5,19,0.46899999980814755,2026-09-13T01:23:34.583762+00:00
2183,joint,orientation,recall_N1,8732,87728,0.7194368839263916,0.6951640248298645,0.5,11,0.26500000013038516,2026-09-13T01:23:34.857421+00:00
2184,joint,contrast,decision_D8,8736,87804,0.6960748434066772,0.3963351845741272,0.5,19,0.48499999986961484,2026-09-13T01:23:35.335837+00:00
2185,joint,contrast,recall_N1,8740,87848,0.6957834959030151,0.4235008955001831,0.75,11,0.2809999999590218,2026-09-13T01:23:35.623835+00:00
2186,joint,spatial_frequency,decision_D8,8744,87924,0.6821986436843872,0.43457961082458496,0.5,19,0.48400000017136335,2026-09-13T01:23:36.107458+00:00
2187,joint,spatial_frequency,recall_N1,8748,87968,0.681256115436554,0.48739904165267944,1.0,11,0.28199999989010394,2026-09-13T01:23:36.385497+00:00
2188,joint,chromatic_increment,decision_D8,8752,88044,0.7037482857704163,0.34312716126441956,0.5,19,0.46800000010989606,2026-09-13T01:23:36.857196+00:00
2189,joint,chromatic_increment,recall_N1,8756,88088,0.7071943879127502,0.8256627321243286,0.75,11,0.26599999982863665,2026-09-13T01:23:37.123540+00:00
2190,joint,contour,decision_D8,8760,88160,0.6678430438041687,0.32183077931404114,1.0,18,0.5160000000614673,2026-09-13T01:23:37.634760+00:00
2191,joint,contrast,anchor,8764,88168,0.07535412907600403,2.9357142448425293,1.0,2,0.0779999999795109,2026-09-13T01:23:37.711066+00:00
2192,joint,contour,recall_N1,8768,88212,0.6609473824501038,0.6474120020866394,0.75,11,0.2970000000204891,2026-09-13T01:23:38.018703+00:00
2193,joint,natural_spectrum,decision_D8,8772,88288,0.6727986931800842,0.374470978975296,0.75,19,0.5470000000204891,2026-09-13T01:23:38.555464+00:00
2194,joint,natural_spectrum,recall_N1,8776,88332,0.7114027738571167,0.4024326503276825,0.5,11,0.3119999999180436,2026-09-13T01:23:38.869483+00:00
2195,joint,motion_direction,decision_D16,8780,88440,1.3888866901397705,0.4781230688095093,0.25,27,0.6560000001918525,2026-09-13T01:23:39.533762+00:00
2196,joint,motion_direction,recall_N2,8784,88492,1.3741254806518555,0.4305061399936676,0.5,13,0.34399999980814755,2026-09-13T01:23:39.870925+00:00
2197,joint,orientation,decision_D16,8788,88600,0.6957418918609619,0.34609460830688477,0.5,27,0.6410000000614673,2026-09-13T01:23:40.520360+00:00
2198,joint,orientation,recall_N2,8792,88652,0.7289202213287354,0.6296963095664978,0.25,13,0.31299999984912574,2026-09-13T01:23:40.842779+00:00
2199,joint,contrast,decision_D16,8796,88760,0.6792578101158142,0.3572625517845154,0.5,27,0.625,2026-09-13T01:23:41.463250+00:00
2200,joint,contrast,recall_N2,8800,88812,0.6961341500282288,0.4666501581668854,0.5,13,0.31200000015087426,2026-09-13T01:23:41.780422+00:00
2201,joint,spatial_frequency,anchor,8804,88820,0.021990006789565086,1.5720990896224976,1.0,2,0.0779999999795109,2026-09-13T01:23:41.855089+00:00
2202,joint,spatial_frequency,decision_D16,8808,88928,0.6877065896987915,0.5931098461151123,0.5,27,0.6409999998286366,2026-09-13T01:23:42.495251+00:00
2203,joint,spatial_frequency,recall_N2,8812,88980,0.7277763485908508,0.6006472706794739,0.25,13,0.3130000000819564,2026-09-13T01:23:42.808864+00:00
2204,joint,chromatic_increment,decision_D16,8816,89088,0.7136058211326599,0.3738606572151184,0.5,27,0.6559999999590218,2026-09-13T01:23:43.468410+00:00
2205,joint,chromatic_increment,recall_N2,8820,89140,0.7558050155639648,1.1382628679275513,0.25,13,0.3440000000409782,2026-09-13T01:23:43.817665+00:00
2206,joint,contour,decision_D16,8824,89244,0.6832829713821411,0.43040329217910767,0.5,26,0.6720000000204891,2026-09-13T01:23:44.498617+00:00
2207,joint,contour,recall_N2,8828,89296,0.7249517440795898,0.6046813726425171,0.5,13,0.35900000017136335,2026-09-13T01:23:44.853714+00:00
2208,joint,natural_spectrum,decision_D16,8832,89404,0.7389096021652222,0.43835604190826416,0.25,27,0.6569999998901039,2026-09-13T01:23:45.508275+00:00
2209,joint,natural_spectrum,recall_N2,8836,89456,0.6933432221412659,0.6372153759002686,0.5,13,0.3589999999385327,2026-09-13T01:23:45.873870+00:00
2210,joint,motion_direction,integrate_transient,8840,89500,1.4139946699142456,0.6034150719642639,0.25,11,0.28100000019185245,2026-09-13T01:23:46.156338+00:00
2211,joint,chromatic_increment,anchor,8844,89508,0.02380424737930298,0.9273372888565063,1.0,2,0.09399999980814755,2026-09-13T01:23:46.239199+00:00
2212,joint,motion_direction,recall_N4,8848,89576,1.3918840885162354,0.39684581756591797,0.0,17,0.40600000019185245,2026-09-13T01:23:46.662282+00:00
2213,joint,orientation,integrate_transient,8852,89620,0.7265212535858154,0.5849049091339111,0.25,11,0.2809999999590218,2026-09-13T01:23:46.943147+00:00
2214,joint,orientation,recall_N4,8856,89688,0.6920149326324463,0.5448116064071655,0.5,17,0.4380000000819564,2026-09-13T01:23:47.388738+00:00
2215,joint,contrast,integrate_transient,8860,89732,0.72270268201828,0.45350536704063416,0.0,11,0.2809999999590218,2026-09-13T01:23:47.673881+00:00
2216,joint,contrast,recall_N4,8864,89800,0.6827442646026611,0.4505353569984436,0.5,17,0.4220000000204891,2026-09-13T01:23:48.095825+00:00
2217,joint,spatial_frequency,integrate_transient,8868,89844,0.7467160820960999,0.6617851257324219,0.25,11,0.2970000000204891,2026-09-13T01:23:48.390244+00:00
2218,joint,spatial_frequency,recall_N4,8872,89912,0.6957858204841614,0.557566225528717,0.5,17,0.4220000000204891,2026-09-13T01:23:48.806669+00:00
2219,joint,chromatic_increment,integrate_transient,8876,89956,0.7837282419204712,1.096254825592041,0.0,11,0.2809999999590218,2026-09-13T01:23:49.097884+00:00
2220,joint,chromatic_increment,recall_N4,8880,90024,0.7888807058334351,2.1165902614593506,0.0,17,0.4220000000204891,2026-09-13T01:23:49.518032+00:00
2221,joint,contour,anchor,8884,90032,0.09177601337432861,3.3790009021759033,1.0,2,0.09300000010989606,2026-09-13T01:23:49.598090+00:00
2222,joint,contour,integrate_transient,8888,90072,0.6763530969619751,0.527460515499115,0.75,10,0.31299999984912574,2026-09-13T01:23:49.920956+00:00
2223,joint,contour,recall_N4,8892,90140,0.6976962685585022,0.4866597652435303,0.25,17,0.48400000017136335,2026-09-13T01:23:50.401127+00:00
2224,joint,natural_spectrum,integrate_transient,8896,90184,0.7171197533607483,0.47989463806152344,0.25,11,0.28199999989010394,2026-09-13T01:23:50.689214+00:00
2225,joint,natural_spectrum,recall_N4,8900,90252,0.7060929536819458,0.5794484615325928,0.5,17,0.4839999999385327,2026-09-13T01:23:51.171485+00:00
2226,joint,motion_direction,decision_distractor,8904,90328,1.4076752662658691,0.543537437915802,0.25,19,0.4690000000409782,2026-09-13T01:23:51.646827+00:00
2227,joint,motion_direction,recall_D0,8908,90356,1.389024019241333,0.4724978506565094,0.25,7,0.18799999984912574,2026-09-13T01:23:51.833875+00:00
2228,joint,orientation,decision_distractor,8912,90432,0.687086820602417,0.528884768486023,0.5,19,0.4529999999795109,2026-09-13T01:23:52.288884+00:00
2229,joint,orientation,recall_D0,8916,90460,0.7075823545455933,0.5903881192207336,0.5,7,0.1720000000204891,2026-09-13T01:23:52.470826+00:00
2230,joint,contrast,decision_distractor,8920,90536,0.7018371820449829,0.40298140048980713,0.5,19,0.5,2026-09-13T01:23:52.972403+00:00
2231,joint,natural_spectrum,anchor,8924,90544,0.005243657622486353,0.09879124164581299,1.0,2,0.0940000000409782,2026-09-13T01:23:53.063197+00:00
2232,joint,contrast,recall_D0,8928,90572,0.702180802822113,0.4181583821773529,0.5,7,0.2029999999795109,2026-09-13T01:23:53.262347+00:00
2233,joint,spatial_frequency,decision_distractor,8932,90648,0.7388203144073486,0.8160175681114197,0.25,19,0.46800000010989606,2026-09-13T01:23:53.727021+00:00
2234,joint,spatial_frequency,recall_D0,8936,90676,0.6591891646385193,0.471747487783432,0.75,7,0.18799999984912574,2026-09-13T01:23:53.919574+00:00
2235,joint,chromatic_increment,decision_distractor,8940,90752,0.6981675028800964,0.5877948999404907,0.5,19,0.4529999999795109,2026-09-13T01:23:54.380287+00:00
2236,joint,chromatic_increment,recall_D0,8944,90780,0.683869481086731,1.1865761280059814,0.5,7,0.1869999999180436,2026-09-13T01:23:54.577058+00:00
2237,joint,contour,decision_distractor,8948,90852,0.7066000699996948,0.7410421371459961,0.5,18,0.5470000000204891,2026-09-13T01:23:55.122190+00:00
2238,joint,contour,recall_D0,8952,90880,0.7410101890563965,0.73610919713974,0.25,7,0.2029999999795109,2026-09-13T01:23:55.320453+00:00
2239,joint,natural_spectrum,decision_distractor,8956,90956,0.6805495619773865,0.4270395040512085,0.5,19,0.4690000000409782,2026-09-13T01:23:55.786794+00:00
2240,joint,natural_spectrum,recall_D0,8960,90984,0.6637004017829895,0.48243406414985657,0.75,7,0.2029999999795109,2026-09-13T01:23:55.995661+00:00
2241,joint,motion_direction,anchor,8964,90992,0.7530249953269958,36.30216598510742,0.75,2,0.0779999999795109,2026-09-13T01:23:56.071697+00:00
2242,joint,motion_direction,integrate_L8,8968,91036,1.375460147857666,0.5820168256759644,0.25,11,0.3130000000819564,2026-09-13T01:23:56.381553+00:00
2243,joint,motion_direction,recall_D2,8972,91072,1.3482813835144043,0.419452965259552,0.5,9,0.25,2026-09-13T01:23:56.637221+00:00
2244,joint,orientation,integrate_L8,8976,91116,0.6800639629364014,0.5993805527687073,0.75,11,0.34300000010989606,2026-09-13T01:23:56.984360+00:00
2245,joint,orientation,recall_D2,8980,91152,0.6763531565666199,0.48977211117744446,0.75,9,0.23499999986961484,2026-09-13T01:23:57.224059+00:00
2246,joint,contrast,integrate_L8,8984,91196,0.6648096442222595,0.46862393617630005,0.75,11,0.2970000000204891,2026-09-13T01:23:57.530661+00:00
2247,joint,contrast,recall_D2,8988,91232,0.6951050162315369,0.4312312602996826,0.75,9,0.25,2026-09-13T01:23:57.773113+00:00
2248,joint,spatial_frequency,integrate_L8,8992,91276,0.7387334108352661,0.6519641280174255,0.0,11,0.31299999984912574,2026-09-13T01:23:58.090324+00:00
2249,joint,spatial_frequency,recall_D2,8996,91312,0.6886879801750183,0.5010315775871277,0.5,9,0.26500000013038516,2026-09-13T01:23:58.357651+00:00
2250,joint,chromatic_increment,integrate_L8,9000,91356,0.6527707576751709,0.5282090902328491,0.75,11,0.34399999980814755,2026-09-13T01:23:58.701403+00:00
2251,joint,orientation,anchor,9004,91364,0.0009183099609799683,0.07595949620008469,1.0,2,0.0940000000409782,2026-09-13T01:23:58.799123+00:00
2252,joint,chromatic_increment,recall_D2,9008,91400,0.7172308564186096,0.7382909655570984,0.5,9,0.2809999999590218,2026-09-13T01:23:59.083419+00:00
2253,joint,contour,integrate_L8,9012,91440,0.7081403136253357,0.44130223989486694,0.25,10,0.3589999999385327,2026-09-13T01:23:59.447684+00:00
2254,joint,contour,recall_D2,9016,91476,0.7026246786117554,0.5609058737754822,0.5,9,0.25,2026-09-13T01:23:59.702941+00:00
2255,joint,natural_spectrum,integrate_L8,9020,91520,0.702838659286499,0.48887160420417786,0.5,11,0.2970000000204891,2026-09-13T01:24:00.003047+00:00
2256,joint,natural_spectrum,recall_D2,9024,91556,0.7048133611679077,0.49361130595207214,0.5,9,0.28100000019185245,2026-09-13T01:24:00.271406+00:00
2257,joint,motion_direction,integrate_L16,9028,91632,1.376450538635254,0.6565364599227905,0.5,19,0.5159999998286366,2026-09-13T01:24:00.797070+00:00
2258,joint,motion_direction,recall_D8,9032,91692,1.3760795593261719,0.4455528259277344,0.5,15,0.35900000017136335,2026-09-13T01:24:01.154305+00:00
2259,joint,orientation,integrate_L16,9036,91768,0.6993366479873657,0.6587051153182983,0.5,19,0.46899999980814755,2026-09-13T01:24:01.617795+00:00
2260,joint,orientation,recall_D8,9040,91828,0.715327262878418,0.5124918818473816,0.25,15,0.35900000017136335,2026-09-13T01:24:01.987225+00:00
2261,joint,contrast,anchor,9044,91836,0.3527090847492218,13.708168983459473,0.75,2,0.09399999980814755,2026-09-13T01:24:02.068176+00:00
2262,joint,contrast,integrate_L16,9048,91912,0.6954920291900635,0.2795526385307312,0.75,19,0.4690000000409782,2026-09-13T01:24:02.541545+00:00
2263,joint,contrast,recall_D8,9052,91972,0.6492626667022705,0.45347848534584045,0.75,15,0.375,2026-09-13T01:24:02.921920+00:00
2264,joint,spatial_frequency,integrate_L16,9056,92048,0.7144657373428345,0.6765978932380676,0.5,19,0.4690000000409782,2026-09-13T01:24:03.390789+00:00
2265,joint,spatial_frequency,recall_D8,9060,92108,0.6984167098999023,0.47452211380004883,0.25,15,0.5150000001303852,2026-09-13T01:24:03.909153+00:00
2266,joint,chromatic_increment,integrate_L16,9064,92184,0.5856000185012817,0.9446883201599121,1.0,19,0.5159999998286366,2026-09-13T01:24:04.416245+00:00
2267,joint,chromatic_increment,recall_D8,9068,92244,0.7021545767784119,0.37684282660484314,0.5,15,0.3910000000614673,2026-09-13T01:24:04.814892+00:00
2268,joint,contour,integrate_L16,9072,92316,0.6960179805755615,0.47044500708580017,0.5,18,0.546000000089407,2026-09-13T01:24:05.363332+00:00
2269,joint,contour,recall_D8,9076,92376,0.7126284837722778,0.5764093995094299,0.25,15,0.39099999982863665,2026-09-13T01:24:05.740332+00:00
2270,joint,natural_spectrum,integrate_L16,9080,92452,0.7029799222946167,0.4099563956260681,0.5,19,0.4529999999795109,2026-09-13T01:24:06.197272+00:00
2271,joint,spatial_frequency,anchor,9084,92460,0.0007545730331912637,0.015788953751325607,1.0,2,0.06300000008195639,2026-09-13T01:24:06.267899+00:00
2272,joint,natural_spectrum,recall_D8,9088,92520,0.6765273809432983,0.3933582305908203,0.5,15,0.3589999999385327,2026-09-13T01:24:06.627927+00:00
2273,joint,motion_direction,integrate_L32,9092,92660,1.3913161754608154,0.6051307916641235,0.0,35,0.8590000001713634,2026-09-13T01:24:07.482913+00:00
2274,joint,motion_direction,recall_D16,9096,92752,1.40970778465271,0.4442996382713318,0.25,23,0.5629999998491257,2026-09-13T01:24:08.043208+00:00
2275,joint,orientation,integrate_L32,9100,92892,0.7397303581237793,0.6088069677352905,0.25,35,0.9370000001508743,2026-09-13T01:24:08.980774+00:00
2276,joint,orientation,recall_D16,9104,92984,0.744858980178833,0.5407105088233948,0.0,23,0.578999999910593,2026-09-13T01:24:09.557467+00:00
2277,joint,contrast,integrate_L32,9108,93124,0.7005211114883423,0.3844943642616272,0.5,35,0.875,2026-09-13T01:24:10.434879+00:00
2278,joint,contrast,recall_D16,9112,93216,0.673417866230011,0.40692657232284546,0.75,23,0.546000000089407,2026-09-13T01:24:10.980486+00:00
2279,joint,spatial_frequency,integrate_L32,9116,93356,0.6467124223709106,0.4862286150455475,0.75,35,0.8599999998696148,2026-09-13T01:24:11.848985+00:00
2280,joint,spatial_frequency,recall_D16,9120,93448,0.6892874836921692,0.5444610714912415,0.75,23,0.5629999998491257,2026-09-13T01:24:12.426896+00:00
2281,joint,chromatic_increment,anchor,9124,93456,0.46761101484298706,5.658411026000977,0.75,2,0.0779999999795109,2026-09-13T01:24:12.507485+00:00
2282,joint,chromatic_increment,integrate_L32,9128,93596,0.8295300006866455,1.1177937984466553,0.25,35,0.8589999999385327,2026-09-13T01:24:13.381748+00:00
2283,joint,chromatic_increment,recall_D16,9132,93688,0.6950356960296631,0.7297467589378357,0.75,23,0.5309999999590218,2026-09-13T01:24:13.919109+00:00
2284,joint,contour,integrate_L32,9136,93824,0.690537691116333,0.6572851538658142,0.5,34,1.0160000000614673,2026-09-13T01:24:14.938217+00:00
2285,joint,contour,recall_D16,9140,93916,0.7062926888465881,0.6274177432060242,0.5,23,0.5930000001098961,2026-09-13T01:24:15.530904+00:00
2286,joint,natural_spectrum,integrate_L32,9144,94056,0.7089358568191528,0.4819692075252533,0.5,35,1.0,2026-09-13T01:24:16.539534+00:00
2287,joint,natural_spectrum,recall_D16,9148,94148,0.700075626373291,0.5787615180015564,0.5,23,0.7340000001713634,2026-09-13T01:24:17.285394+00:00
2288,joint,motion_direction,decision_D2,9152,94200,1.4248852729797363,0.4163365066051483,0.25,13,0.4059999999590218,2026-09-13T01:24:17.705315+00:00
2289,joint,motion_direction,recall_distractor,9156,94268,1.3613741397857666,0.4324774146080017,0.25,17,0.4850000001024455,2026-09-13T01:24:18.192390+00:00
2290,joint,orientation,decision_D2,9160,94320,0.6715026497840881,0.38473010063171387,0.5,13,0.3600000001024455,2026-09-13T01:24:18.560422+00:00
2291,joint,contour,anchor,9164,94328,0.12640534341335297,7.035604000091553,1.0,2,0.0779999999795109,2026-09-13T01:24:18.644101+00:00
2292,joint,orientation,recall_distractor,9168,94396,0.7317903637886047,1.2183574438095093,0.5,17,0.4529999999795109,2026-09-13T01:24:19.086396+00:00
2293,joint,contrast,decision_D2,9172,94448,0.6867393851280212,0.3098752200603485,0.5,13,0.3279999999795109,2026-09-13T01:24:19.419569+00:00
2294,joint,contrast,recall_distractor,9176,94516,0.6951628923416138,0.5581608414649963,0.5,17,0.4529999999795109,2026-09-13T01:24:19.866190+00:00
2295,joint,spatial_frequency,decision_D2,9180,94568,0.6726780533790588,0.4015522599220276,0.5,13,0.3279999999795109,2026-09-13T01:24:20.205823+00:00
2296,joint,spatial_frequency,recall_distractor,9184,94636,0.6635748744010925,0.745229959487915,0.75,17,0.45300000021234155,2026-09-13T01:24:20.655870+00:00
2297,joint,chromatic_increment,decision_D2,9188,94688,0.6803408265113831,0.5439582467079163,0.5,13,0.34399999980814755,2026-09-13T01:24:20.996608+00:00
2298,joint,chromatic_increment,recall_distractor,9192,94756,0.6925575733184814,1.4137381315231323,0.5,17,0.40600000019185245,2026-09-13T01:24:21.411531+00:00
2299,joint,contour,decision_D2,9196,94804,0.677067756652832,0.46686261892318726,0.5,12,0.375,2026-09-13T01:24:21.791445+00:00
2300,joint,contour,recall_distractor,9200,94872,0.707267165184021,0.7933720946311951,0.5,17,0.5160000000614673,2026-09-13T01:24:22.315581+00:00
2301,joint,natural_spectrum,anchor,9204,94880,0.2836398482322693,22.824684143066406,0.75,2,0.09300000010989606,2026-09-13T01:24:22.404866+00:00
2302,joint,natural_spectrum,decision_D2,9208,94932,0.6943886876106262,0.43321138620376587,0.25,13,0.3279999999795109,2026-09-13T01:24:22.736496+00:00
